x,y,u,v,p
0.095,0.0575,-0.01324235,-0.11122323,0.18431275
0.0975,0.0575,-0.0041540824,-0.05941165,0.159275
0.1,0.0575,0.0,0.0,0.144443
0.0,0.06,0.0,0.0,-0.1408345
0.0025,0.06,-0.00382293,0.06171325,-0.154336
0.005,0.06,-0.012100767,0.11447545,-0.1769825
0.0075,0.06,-0.024894474,0.15773875,-0.19176325
0.01,0.06,-0.04040115,0.1914855,-0.200783
0.0125,0.06,-0.0573153,0.2161075,-0.20548876
0.015,0.06,-0.07464363,0.23227724,-0.2062715
0.0175,0.06,-0.09159395,0.24084525,-0.203619
0.02,0.06,-0.107589975,0.2427455,-0.19808675
0.0225,0.06,-0.12225975,0.238922,-0.1901755
0.025,0.06,-0.13540076,0.23027375,-0.18031175
0.0275,0.06,-0.146942,0.2176205,-0.16884574
0.03,0.06,-0.15691,0.20168474,-0.1560535
0.0325,0.06,-0.16539524,0.1830855,-0.14214274
0.035,0.06,-0.172527,0.16234125,-0.12726125
0.0375,0.06,-0.1784515,0.1398775,-0.11150838
0.04,0.06,-0.1833145,0.1160385,-0.09494542
0.0425,0.06,-0.18724875,0.0911012,-0.07760648
0.045,0.06,-0.19036475,0.06528907,-0.0595079
0.0475,0.06,-0.19274275,0.038786374,-0.040657874
0.05,0.06,-0.19442774,0.011753717,-0.021065472
0.0525,0.06,-0.1954255,-0.015657082,-0.00074949
0.055,0.06,-0.195699,-0.043287024,0.020252507
0.0575,0.06,-0.19516826,-0.07095355,0.041874874
0.06,0.06,-0.19371,-0.09843308,0.0640141
0.0625,0.06,-0.19116025,-0.125442,0.08651845
0.065,0.06,-0.187319,-0.151618,0.10917755
0.0675,0.06,-0.18196075,-0.17650124,0.131712
0.07,0.06,-0.17485026,-0.19951525,0.15376376
0.0725,0.06,-0.16576426,-0.219953,0.174889
0.075,0.06,-0.15452226,-0.23697025,0.194555
0.0775,0.06,-0.14102675,-0.249588,0.21214224
0.08,0.06,-0.1253095,-0.256712,0.22695576
0.0825,0.06,-0.10758413,-0.25717324,0.23824525
0.085,0.06,-0.0883005,-0.249792,0.24523325
0.0875,0.06,-0.0681889,-0.23347224,0.247163
0.09,0.06,-0.048271377,-0.2073155,0.24346276
0.0925,0.06,-0.029831475,-0.17074426,0.2337825
0.095,0.06,-0.014528047,-0.12361798,0.21658325
0.0975,0.06,-0.0045961775,-0.06635193,0.18957324
0.1,0.06,0.0,0.0,0.1733915
0.0,0.0625,0.0,0.0,-0.1762265
0.0025,0.0625,-0.0042006476,0.06802913,-0.19087425
0.005,0.0625,-0.013182305,0.1256603,-0.2151605
0.0075,0.0625,-0.026887925,0.17230175,-0.23036525
0.01,0.0625,-0.0432268,0.2080355,-0.238861
0.0125,0.0625,-0.060699426,0.23345025,-0.24235626
0.015,0.0625,-0.07820267,0.249462,-0.241407
0.0175,0.0625,-0.09490088,0.2571745,-0.2366655
0.02,0.0625,-0.11022975,0.257757,-0.22883925
0.0225,0.0625,-0.12386925,0.25235376,-0.2185515
0.025,0.0625,-0.13569325,0.24202375,-0.20631875
0.0275,0.0625,-0.1457185,0.22770526,-0.1925525
0.03,0.0625,-0.1540605,0.21020225,-0.17756476
0.0325,0.0625,-0.16089424,0.190183,-0.161579
0.035,0.0625,-0.16642475,0.1681895,-0.1447435
0.0375,0.0625,-0.17086375,0.14465176,-0.127146
0.04,0.0625,-0.17441276,0.119903,-0.108827874
0.0425,0.0625,-0.1772505,0.09419765,-0.089796975
0.045,0.0625,-0.179524,0.0677289,-0.0700393
0.0475,0.0625,-0.181342,0.040644675,-0.0495291
0.05,0.0625,-0.1827705,0.013064103,-0.0282397
0.0525,0.0625,-0.183829,-0.014905646,-0.0061528073
0.055,0.0625,-0.184487,-0.043152627,0.016731743
0.0575,0.0625,-0.18466225,-0.07154247,0.04038555
0.06,0.0625,-0.18421926,-0.09989917,0.06474052
0.0625,0.0625,-0.18297026,-0.1279835,0.08967675
0.065,0.0625,-0.180678,-0.15547125,0.115009025
0.0675,0.0625,-0.17706326,-0.18192825,0.140474
0.07,0.0625,-0.17181826,-0.206785,0.16571525
0.0725,0.0625,-0.1646285,-0.229315,0.19027
0.075,0.0625,-0.1552045,-0.24861676,0.213562
0.0775,0.0625,-0.14332625,-0.2636075,0.234896
0.08,0.0625,-0.128899,-0.2730335,0.25346375
0.0825,0.0625,-0.11202075,-0.27550524,0.2683625
0.085,0.0625,-0.09305718,-0.2695655,0.2786215
0.0875,0.0625,-0.07270943,-0.2537965,0.28325874
0.09,0.0625,-0.052048374,-0.22696374,0.28147376
0.0925,0.0625,-0.032499976,-0.1881815,0.272703
0.095,0.0625,-0.0159802,-0.13707875,0.2550755
0.0975,0.0625,-0.005106435,-0.073974974,0.225956
0.1,0.0625,0.0,0.0,0.2082705
0.0,0.065,0.0,0.0,-0.217336
0.0025,0.065,-0.0046609174,0.07493275,-0.23333076
0.005,0.065,-0.014469777,0.137736,-0.25945976
0.0075,0.065,-0.02919795,0.1877695,-0.274927
0.01,0.065,-0.046388976,0.2252655,-0.28247124
0.0125,0.065,-0.064310625,0.2510885,-0.28416875
0.015,0.065,-0.08174495,0.2664805,-0.280817
0.0175,0.065,-0.09782968,0.272868,-0.27329725
0.02,0.065,-0.112042,0.271708,-0.26251674
0.0225,0.065,-0.12414725,0.26437926,-0.24925175
0.025,0.065,-0.1341275,0.25211674,-0.23412526
0.0275,0.065,-0.14211425,0.2359815,-0.21761575
0.03,0.065,-0.14833175,0.2168545,-0.20007
0.0325,0.065,-0.153053,0.19544475,-0.181721
0.035,0.065,-0.15656775,0.1723065,-0.1627095
0.0375,0.065,-0.159158,0.147862,-0.1431025
0.04,0.065,-0.16108225,0.1224225,-0.1229115
0.0425,0.065,-0.16256475,0.09620995,-0.10210913
0.045,0.065,-0.1637885,0.06937843,-0.080642
0.0475,0.065,-0.1648905,0.042031426,-0.058442175
0.05,0.065,-0.1659575,0.014239782,-0.035438724
0.0525,0.065,-0.167024,-0.013940993,-0.01156759
0.055,0.065,-0.16806875,-0.0424535,0.013218185
0.0575,0.065,-0.1690115,-0.0712202,0.038937423
0.06,0.065,-0.16970976,-0.100123025,0.06556872
0.0625,0.065,-0.169958,-0.1289805,0.09303665
0.065,0.065,-0.1694875,-0.157522,0.12119575
0.0675,0.065,-0.1679695,-0.18535724,0.14981325
0.07,0.065,-0.16502476,-0.21194525,0.17855
0.0725,0.065,-0.160243,-0.2365615,0.20694076
0.075,0.065,-0.15321325,-0.25826725,0.23437674
0.0775,0.065,-0.14357,-0.275889,0.26009175
0.08,0.065,-0.131059,-0.288014,0.2831595
0.0825,0.065,-0.11561875,-0.293014,0.302505
0.085,0.065,-0.09748035,-0.2891105,0.3169245
0.0875,0.065,-0.07726943,-0.27449226,0.32514876
0.09,0.065,-0.056074176,-0.24749026,0.3260675
0.0925,0.065,-0.03545985,-0.2067975,0.3188075
0.095,0.065,-0.017640313,-0.151707,0.3010385
0.0975,0.065,-0.0057049775,-0.082373776,0.26966724
0.1,0.065,0.0,0.0,0.25029
0.0,0.0675,0.0,0.0,-0.2652695
0.0025,0.0675,-0.00523641,0.0825439,-0.28287524
0.005,0.0675,-0.01603567,0.15084225,-0.3110855
0.0075,0.0675,-0.03191935,0.20421025,-0.3265325
0.01,0.0675,-0.04996135,0.24311425,-0.33248225
0.0125,0.0675,-0.0681543,0.26881126,-0.33154574
0.015,0.0675,-0.0851711,0.28298175,-0.324875
0.0175,0.0675,-0.10015613,0.28746474,-0.31366676
0.02,0.0675,-0.1126735,0.28406575,-0.2990885
0.0225,0.0675,-0.12262075,0.27443075,-0.282104
0.025,0.0675,-0.1301275,0.25998226,-0.263457
0.0275,0.0675,-0.13547026,0.24190125,-0.243693
0.03,0.0675,-0.13900325,0.2211335,-0.22318625
0.0325,0.0675,-0.14110924,0.19841275,-0.20216775
0.035,0.0675,-0.142168,0.1742895,-0.18075626
0.0375,0.0675,-0.142532,0.14916225,-0.15898475
0.04,0.0675,-0.1425145,0.1233065,-0.13682275
0.0425,0.0675,-0.1423815,0.0969013,-0.11419558
0.045,0.0675,-0.14234775,0.07005257,-0.09099952
0.0475,0.0675,-0.14257525,0.04281225,-0.06711505
0.05,0.0675,-0.1431705,0.015197129,-0.04241805
0.0525,0.0675,-0.144183,-0.012794246,-0.01678952
0.055,0.0675,-0.14560275,-0.041164674,0.009873955
0.0575,0.0675,-0.1473565,-0.0699003,0.037649125
0.06,0.0675,-0.149302,-0.09895003,0.06657365
0.0625,0.0675,-0.151225,-0.12820224,0.09663105
0.065,0.0675,-0.152835,-0.157456,0.1277325
0.0675,0.0675,-0.15376325,-0.18638626,0.1596955
0.07,0.0675,-0.15356675,-0.21450526,0.19221975
0.0725,0.0675,-0.15174125,-0.241119,0.2248595
0.075,0.0675,-0.14774725,-0.26528174,0.2569935
0.0775,0.0675,-0.141055,-0.28575426,0.2878
0.08,0.0675,-0.13121524,-0.3009785,0.316239
0.0825,0.0675,-0.117956,-0.3090805,0.3410475
0.085,0.0675,-0.10130935,-0.3079205,0.36074826
0.0875,0.0675,-0.081756674,-0.29521376,0.373711
0.09,0.0675,-0.060348175,-0.268735,0.3784085
0.0925,0.0675,-0.03876745,-0.226603,0.37352026
0.095,0.0675,-0.01956625,-0.16761975,0.356063
0.0975,0.0675,-0.0064212824,-0.09166585,0.32230425
0.1,0.0675,0.0,0.0,0.301004
0.0,0.07,0.0,0.0,-0.32154
0.0025,0.07,-0.005975425,0.09102525,-0.34109974
0.005,0.07,-0.017980492,0.16515575,-0.37164924
0.0075,0.07,-0.035171524,0.221688,-0.3865815
0.01,0.07,-0.054016273,0.26146224,-0.38995776
0.0125,0.07,-0.072192,0.28630176,-0.385186
0.015,0.07,-0.08828975,0.2984795,-0.373939
0.0175,0.07,-0.10151995,0.3003595,-0.35784376
0.02,0.07,-0.11160175,0.29415974,-0.33839974
0.0225,0.07,-0.11862675,0.28182074,-0.316791
0.025,0.07,-0.1229205,0.26495475,-0.29388824
0.0275,0.07,-0.124936,0.24484675,-0.270295
0.03,0.07,-0.1251755,0.22248475,-0.2463945
0.0325,0.07,-0.12413975,0.1986025,-0.22239526
0.035,0.07,-0.122297,0.17372376,-0.19837324
0.0375,0.07,-0.1200645,0.14820425,-0.1743075
0.04,0.07,-0.11780225,0.1222685,-0.15010875
0.0425,0.07,-0.1158098,0.09604085,-0.125641
0.045,0.07,-0.114326075,0.0695707,-0.10073835
0.0475,0.07,-0.11353095,0.04285325,-0.07521892
0.05,0.07,-0.1135468,0.015847394,-0.048895624
0.0525,0.07,-0.11443718,-0.011508105,-0.021585502
0.055,0.07,-0.11620505,-0.0392791,0.0068809474
0.0575,0.07,-0.118789,-0.0675194,0.0366494
0.06,0.07,-0.12205625,-0.0962514,0.06782953
0.0625,0.07,-0.125796,-0.12544325,0.100479774
0.065,0.07,-0.1297105,-0.1549785,0.13458724
0.0675,0.07,-0.133407,-0.18461876,0.170044
0.07,0.07,-0.136394,-0.21395876,0.20661674
0.0725,0.07,-0.138085,-0.242371,0.24390925
0.075,0.07,-0.137815,-0.2689425,0.28132075
0.0775,0.07,-0.134879,-0.2924095,0.31800374
0.08,0.07,-0.128601,-0.31110224,0.3528225
0.0825,0.07,-0.11844225,-0.32291225,0.38432375
0.085,0.07,-0.104156,-0.3253125,0.410721
0.0875,0.07,-0.08598348,-0.31546324,0.42993975
0.09,0.07,-0.0648458,-0.290436,0.439898
0.0925,0.07,-0.04249135,-0.247571,0.438633
0.095,0.07,-0.02183945,-0.18495125,0.4222125
0.0975,0.07,-0.00729975,-0.1020038,0.385965
0.1,0.07,0.0,0.0,0.3624555
0.0,0.0725,0.0,0.0,-0.388287
0.0025,0.0725,-0.00695098,0.10060008,-0.410237
0.005,0.0725,-0.020443775,0.1808965,-0.4433525
0.0075,0.0725,-0.0390983,0.240243,-0.45689926
0.01,0.0725,-0.05860205,0.2800885,-0.4561935
0.0125,0.0725,-0.07629305,0.3030835,-0.44585076
0.015,0.0725,-0.09074827,0.31230074,-0.42830226
0.0175,0.0725,-0.101344,0.31075975,-0.4057525
0.02,0.0725,-0.1080515,0.301154,-0.38010776
0.0225,0.0725,-0.11123475,0.28573176,-0.3527935
0.025,0.0725,-0.111469,0.2662765,-0.32479724
0.0275,0.0725,-0.10941292,0.244144,-0.2967525
0.03,0.0725,-0.10572798,0.22032775,-0.2690175
0.0325,0.0725,-0.10103045,0.19552675,-0.24174476
0.035,0.0725,-0.09586725,0.1702085,-0.214937
0.0375,0.0725,-0.090707,0.1446635,-0.18849325
0.04,0.0725,-0.08594075,0.119049,-0.1622435
0.0425,0.0725,-0.081886776,0.09342332,-0.13597324
0.045,0.0725,-0.078795776,0.0677728,-0.10944123
0.0475,0.0725,-0.07685612,0.04203285,-0.082392275
0.05,0.0725,-0.07619885,0.01610376,-0.0545669
0.0525,0.0725,-0.0768985,-0.010134915,-0.025709407
0.055,0.0725,-0.078972176,-0.0368112,0.0044247676
0.0575,0.0725,-0.082375474,-0.0640466,0.036060523
0.06,0.0725,-0.086994976,-0.09193945,0.06939243
0.0625,0.0725,-0.0926379,-0.1205435,0.104570225
0.065,0.0725,-0.09901872,-0.149839,0.14167926
0.0675,0.0725,-0.105744176,-0.17969425,0.18071374
0.07,0.0725,-0.1122996,-0.20981625,0.22154175
0.0725,0.0725,-0.11804075,-0.239685,0.26385924
0.075,0.0725,-0.12219475,-0.2684725,0.30713424
0.0775,0.0725,-0.12388425,-0.29495126,0.35054174
0.08,0.0725,-0.12218675,-0.31739774,0.392892
0.0825,0.0725,-0.116243,-0.33351025,0.432564
0.085,0.0725,-0.10543378,-0.3403755,0.467443
0.0875,0.0725,-0.0896322,-0.33452925,0.494926
0.09,0.0725,-0.0694891,-0.31217474,0.5122098
0.0925,0.0725,-0.046708025,-0.2696055,0.51641774
0.095,0.0725,-0.02457465,-0.2038515,0.50221324
0.0975,0.0725,-0.008408843,-0.11359013,0.46348026
0.1,0.0725,0.0,0.0,0.437415
0.0,0.075,0.0,0.0,-0.4686545
0.0025,0.075,-0.00827602,0.1115763,-0.49351725
0.005,0.075,-0.02361825,0.198326,-0.52925825
0.0075,0.075,-0.043857474,0.25984725,-0.5398765
0.01,0.075,-0.06369275,0.29859626,-0.53273976
0.0125,0.075,-0.08014583,0.31843725,-0.514311
0.015,0.075,-0.09191795,0.3235115,-0.488106
0.0175,0.075,-0.09870845,0.31763574,-0.45707425
0.02,0.075,-0.1008734,0.30402425,-0.4235915
0.0225,0.075,-0.09914015,0.28521526,-0.3893175
0.025,0.075,-0.09438422,0.26311424,-0.355312
0.0275,0.075,-0.08748955,0.23909175,-0.3221815
0.03,0.075,-0.07927317,0.21409225,-0.290202
0.0325,0.075,-0.07044952,0.1887345,-0.259418
0.035,0.075,-0.06162115,0.16339526,-0.22971675
0.0375,0.075,-0.05328325,0.1382745,-0.200884
0.04,0.075,-0.04583475,0.11344655,-0.172643
0.0425,0.075,-0.03959135,0.0888952,-0.1446815
0.045,0.075,-0.034797687,0.06454015,-0.1166682
0.0475,0.075,-0.031637557,0.04025715,-0.08826365
0.05,0.075,-0.030241275,0.01589108,-0.0591279
0.0525,0.075,-0.030689308,-0.008732895,-0.028925326
0.055,0.075,-0.033012513,-0.03379955,0.00267115
0.0575,0.075,-0.037188385,-0.059493177,0.035974476
0.06,0.075,-0.043132827,-0.085984826,0.07127578
0.0625,0.075,-0.050687473,-0.11341412,0.10883232
0.065,0.075,-0.05960235,-0.141865,0.14885025
0.0675,0.075,-0.069514126,-0.171328,0.19145726
0.07,0.075,-0.07992168,-0.20164925,0.2366645
0.0725,0.075,-0.09016215,-0.23245975,0.28431475
0.075,0.075,-0.09939275,-0.2630785,0.33401075
0.0775,0.075,-0.10659102,-0.292393,0.38502574
0.08,0.075,-0.11059025,-0.31871626,0.4361945
0.0825,0.075,-0.11017125,-0.3396385,0.48579076
0.085,0.075,-0.10424635,-0.351908,0.5313907
0.0875,0.075,-0.092161074,-0.35140276,0.5698005
0.09,0.075,-0.07408745,-0.33329174,0.5973107
0.0925,0.075,-0.051484175,-0.29248574,0.60976875
0.095,0.075,-0.027931275,-0.2244765,0.599738
0.0975,0.075,-0.009856253,-0.12669827,0.5587935
0.1,0.075,0.0,0.0,0.5297875
0.0,0.0775,0.0,0.0,-0.567461
0.0025,0.0775,-0.01012854,0.1243811,-0.5957708
0.005,0.0775,-0.02776405,0.21772875,-0.6336973
0.0075,0.0775,-0.049582925,0.28031725,-0.63863325
0.01,0.0775,-0.06908237,0.3162885,-0.621382
0.0125,0.0775,-0.0830972,0.33128,-0.5912265
0.015,0.0775,-0.0907061,0.33082774,-0.553181
0.0175,0.0775,-0.092164025,0.3196735,-0.511096
0.02,0.0775,-0.08837687,0.30154926,-0.46782875
0.0225,0.0775,-0.080527425,0.27921376,-0.42520374
0.025,0.0775,-0.06982498,0.254604,-0.384252
0.0275,0.0775,-0.05737315,0.22901724,-0.3454515
0.03,0.0775,-0.044115975,0.203277,-0.30890676
0.0325,0.0775,-0.030828297,0.177868,-0.27448124
0.035,0.0775,-0.018128524,0.15303876,-0.24189074
0.0375,0.0775,-0.0065008,0.1288755,-0.21076626
0.04,0.0775,0.0036808,0.10535668,-0.18069525
0.0425,0.0775,0.012129975,0.08238695,-0.1512475
0.045,0.0775,0.018629588,0.05982055,-0.12198775
0.0475,0.0775,0.023017067,0.0374785,-0.0924831
0.05,0.0775,0.02517425,0.015157958,-0.06230675
0.0525,0.0775,0.025021492,-0.0073608174,-0.03103855
0.055,0.0775,0.022516113,-0.03030875,0.00173575
0.0575,0.0775,0.01765549,-0.0539223,0.03642315
0.06,0.0775,0.01048495,-0.0784355,0.073420376
0.0625,0.0775,0.001111575,-0.10406765,0.11310662
0.065,0.0775,-0.010275675,-0.131004,0.15583025
0.0675,0.0775,-0.02337871,-0.15936375,0.201885
0.07,0.0775,-0.03775596,-0.1891535,0.25147325
0.0725,0.0775,-0.052782275,-0.2201945,0.3046505
0.075,0.0775,-0.06760752,-0.25201774,0.361242
0.0775,0.0775,-0.08112395,-0.28372076,0.42073
0.08,0.0775,-0.091960974,-0.31377774,0.48210174
0.0825,0.0775,-0.09853653,-0.33981076,0.54365426
0.085,0.0775,-0.09921738,-0.3583515,0.6027495
0.0875,0.0775,-0.09264243,-0.36466324,0.6556035
0.09,0.0775,-0.0782201,-0.35275325,0.6974345
0.0925,0.0775,-0.056827124,-0.31576025,0.7223665
0.095,0.0775,-0.032122474,-0.2469535,0.7198285
0.0975,0.0775,-0.011813785,-0.14170162,0.67760026
0.1,0.0775,0.0,0.0,0.6453285
0.0,0.08,0.0,0.0,-0.69245
0.0025,0.08,-0.01279022,0.13960403,-0.7244815
0.005,0.08,-0.033209175,0.23934776,-0.7628673
0.0075,0.08,-0.056279026,0.30114675,-0.7571755
0.01,0.08,-0.0741682,0.33196926,-0.724021
0.0125,0.08,-0.08386738,0.339999,-0.6769055
0.015,0.08,-0.0852565,0.33251625,-0.6227885
0.0175,0.08,-0.07946035,0.315245,-0.5664875
0.02,0.08,-0.068110526,0.2923385,-0.5112295
0.0225,0.08,-0.052909724,0.2666275,-0.45881924
0.025,0.08,-0.035391476,0.23993525,-0.410069
0.0275,0.08,-0.016829552,0.2133665,-0.36516374
0.03,0.08,0.0017692,0.1875375,-0.3239075
0.0325,0.08,0.019634902,0.162742,-0.2858865
0.035,0.08,0.036192253,0.13906625,-0.2505765
0.0375,0.08,0.051017776,0.1164659,-0.21740726
0.04,0.08,0.06380235,0.09481765,-0.1858
0.0425,0.08,0.0743201,0.073949024,-0.155187
0.045,0.08,0.08240532,0.0536562,-0.125018
0.0475,0.08,0.08793445,0.033715926,-0.09476137
0.05,0.08,0.090813726,0.013890282,-0.06390105
0.0525,0.08,0.09097222,-0.0060710176,-0.03193125
0.055,0.08,0.088359,-0.02642955,0.0016499
0.0575,0.08,0.0829454,-0.04745755,0.037345175
0.06,0.08,0.07473055,-0.069435626,0.07566158
0.0625,0.08,0.06375553,-0.09264717,0.117110126
0.065,0.08,0.05012435,-0.11736635,0.1622
0.0675,0.08,0.03403299,-0.143836,0.211422
0.07,0.08,0.01581099,-0.17222975,0.26521975
0.0725,0.08,-0.00402485,-0.20258576,0.32393724
0.075,0.08,-0.024705226,-0.2347055,0.38773224
0.0775,0.08,-0.0451372,-0.26799726,0.45644674
0.08,0.08,-0.0638428,-0.3012485,0.52941424
0.0825,0.08,-0.07894038,-0.3323155,0.605184
0.085,0.08,-0.08823215,-0.357738,0.68112975
0.0875,0.08,-0.08948973,-0.3723385,0.753021
0.09,0.08,-0.08100825,-0.36895174,0.8149452
0.0925,0.08,-0.06256033,-0.338561,0.8588287
0.095,0.08,-0.037404373,-0.27129826,0.86950827
0.0975,0.08,-0.014554085,-0.15910988,0.82846326
0.1,0.08,0.0,0.0,0.7929885
0.0,0.0825,0.0,0.0,-0.856773
0.0025,0.0825,-0.01669512,0.15803887,-0.89171076
0.005,0.0825,-0.0402914,0.2632155,-0.92567176
0.0075,0.0825,-0.063554876,0.32119226,-0.900423
0.01,0.0825,-0.07751758,0.3436345,-0.842309
0.0125,0.0825,-0.08005495,0.34224626,-0.77083427
0.015,0.0825,-0.07248708,0.32631674,-0.69519526
0.0175,0.0825,-0.057170823,0.3024385,-0.6209797
0.02,0.0825,-0.036593415,0.2749345,-0.551425
0.0225,0.0825,-0.01296034,0.24645226,-0.4879395
0.025,0.0825,0.011961273,0.2184975,-0.430798
0.0275,0.0825,0.0368419,0.19184175,-0.37964976
0.03,0.0825,0.060722526,0.16680574,-0.333825
0.0325,0.0825,0.082933374,0.14344326,-0.292516
0.035,0.0825,0.10301813,0.12165725,-0.254883
0.0375,0.0825,0.12067182,0.10126895,-0.220108
0.04,0.0825,0.13569355,0.0820589,-0.187419
0.0425,0.0825,0.14794925,0.06378865,-0.15609725
0.045,0.0825,0.15734676,0.0462111,-0.125472
0.0475,0.0825,0.163818,0.02907495,-0.09491287
0.05,0.0825,0.1673055,0.0121247,-0.063817576
0.0525,0.0825,0.1677545,-0.00490195,-0.0315991
0.055,0.0825,0.1651105,-0.022277575,0.00232675
0.0575,0.0825,0.15932025,-0.040288974,0.038554326
0.06,0.0825,0.15033375,-0.05924055,0.07769915
0.0625,0.0825,0.13811688,-0.07945558,0.12040698
0.065,0.0825,0.12267015,-0.10127352,0.16735925
0.0675,0.0825,0.104055,-0.12503925,0.219269
0.07,0.0825,0.08243787,-0.1510795,0.27686724
0.0725,0.0825,0.058150023,-0.17965426,0.34086525
0.075,0.0825,0.03177125,-0.21086974,0.41188
0.0775,0.0825,0.0042381,-0.24453124,0.49030474
0.08,0.0825,-0.02303155,-0.2799005,0.57609373
0.0825,0.0825,-0.04802005,-0.31532276,0.668415
0.085,0.0825,-0.06806508,-0.34769124,0.7650902
0.0875,0.0825,-0.0800086,-0.37175974,0.86186475
0.09,0.0825,-0.08068178,-0.3794195,0.9519295
0.0925,0.0825,-0.06803018,-0.359271,1.0247105
0.095,0.0825,-0.043993726,-0.2972115,1.0586375
0.0975,0.0825,-0.01849129,-0.17959262,1.0248466
0.1,0.0825,0.0,0.0,0.987571
0.0,0.085,0.0,0.0,-1.084027
0.0025,0.085,-0.02243938,0.18066324,-1.1176485
0.005,0.085,-0.0490974,0.288751,-1.134715
0.0075,0.085,-0.06998585,0.33812574,-1.0737213
0.01,0.085,-0.0760235,0.3480535,-0.976686
0.0125,0.085,-0.067308076,0.334755,-0.870735
0.015,0.085,-0.047416426,0.30947426,-0.7669435
0.0175,0.085,-0.020223126,0.27923274,-0.67087924
0.02,0.085,0.010963385,0.24805225,-0.58498675
0.0225,0.085,0.043613885,0.21802925,-0.5096155
0.025,0.085,0.075942524,0.1901105,-0.44402
0.0275,0.085,0.10675993,0.16459624,-0.386989
0.03,0.085,0.1353128,0.14144525,-0.3371715
0.0325,0.085,0.161149,0.12045005,-0.2932415
0.035,0.085,0.1840145,0.101333424,-0.253973
0.0375,0.085,0.20378,0.0837975,-0.21826375
0.04,0.085,0.22039025,0.0675479,-0.18513325
0.0425,0.085,0.23382825,0.05230275,-0.1537085
0.045,0.085,0.24409175,0.037793774,-0.123203
0.0475,0.085,0.251179,0.0237633,-0.09289517
0.05,0.085,0.2550765,0.009959155,-0.06210685
0.0525,0.085,0.25575224,-0.0038718975,-0.030182024
0.055,0.085,0.253154,-0.017991353,0.003534025
0.0575,0.085,0.247207,-0.032676525,0.0397153
0.06,0.085,0.23781525,-0.0482285,0.07907535
0.0625,0.085,0.22486925,-0.0649796,0.12238768
0.065,0.085,0.208258,-0.08329935,0.170505
0.0675,0.085,0.1878895,-0.10359628,0.2243745
0.07,0.085,0.163728,-0.126312,0.2850475
0.0725,0.085,0.1358505,-0.151898,0.35367176
0.075,0.085,0.1045347,-0.18075874,0.43145224
0.0775,0.085,0.0703899,-0.213138,0.5195535
0.08,0.085,0.034536976,-0.24890076,0.618904
0.0825,0.085,-0.0011632775,-0.28714874,0.72982275
0.085,0.085,-0.033878453,-0.32557824,0.851322
0.0875,0.085,-0.059688725,-0.3594955,0.980034
0.09,0.085,-0.073777676,-0.380485,1.1091373
0.0925,0.085,-0.07144012,-0.374982,1.2259475
0.095,0.085,-0.0517581,-0.32362875,1.3009
0.0975,0.085,-0.02416394,-0.20391975,1.28883
0.1,0.085,0.0,0.0,1.255065
0.0,0.0875,0.0,0.0,-1.41747
0.0025,0.0875,-0.030520976,0.208428,-1.436415
0.005,0.0875,-0.0585721,0.313881,-1.40695
0.0075,0.0875,-0.07163575,0.3475445,-1.2813475
0.01,0.0875,-0.06332523,0.34030625,-1.1245787
0.0125,0.0875,-0.038026996,0.3133355,-0.97110623
0.015,0.0875,-0.002285345,0.27904,-0.831882
0.0175,0.0875,0.03858625,0.24393626,-0.7105305
0.02,0.0875,0.08084195,0.211035,-0.60719424
0.0225,0.0875,0.12205928,0.1814495,-0.5201275
0.025,0.0875,0.16079803,0.15534925,-0.446916
0.0275,0.0875,0.196279,0.13248025,-0.38510725
0.03,0.0875,0.22813825,0.11243053,-0.33246076
0.0325,0.0875,0.25625825,0.09475725,-0.2870285
0.035,0.0875,0.280658,0.07904155,-0.2471545
0.0375,0.0875,0.3014235,0.06490735,-0.21144125
0.04,0.0875,0.318666,0.05202345,-0.17870575
0.0425,0.0875,0.332495,0.040097676,-0.1479345
0.045,0.0875,0.3430025,0.028868824,-0.118243
0.0475,0.0875,0.35025424,0.018097525,-0.088837974
0.05,0.0875,0.35428175,0.0075570126,-0.0589848
0.0525,0.0875,0.35507876,-0.0029758676,-0.02797815
0.055,0.0875,0.35260025,-0.01372993,0.004887025
0.0575,0.0875,0.34675726,-0.024949225,0.040343624
0.06,0.0875,0.33741724,-0.036903623,0.0791821
0.0625,0.0875,0.324406,-0.04990035,0.122282825
0.065,0.0875,0.30750924,-0.06429645,0.1706515
0.0675,0.0875,0.286485,-0.080512,0.225459
0.07,0.0875,0.261084,-0.09904083,0.28808275
0.0725,0.0875,0.23108976,-0.12045507,0.360146
0.075,0.0875,0.19639175,-0.14539126,0.4435435
0.0775,0.0875,0.15710853,-0.174493,0.5404245
0.08,0.0875,0.1137892,-0.20826624,0.653091
0.0825,0.0875,0.067722976,-0.24676424,0.783705
0.085,0.0875,0.021365847,-0.28895226,0.9335933
0.0875,0.0875,-0.02117065,-0.33153325,1.1019473
0.09,0.0875,-0.05372385,-0.36697826,1.2840525
0.0925,0.0875,-0.06839175,-0.380681,1.467205
0.095,0.0875,-0.0592452,-0.347808,1.6142575
0.0975,0.0875,-0.0319012,-0.2326905,1.6568625
0.1,0.0875,0.0,0.0,1.64197
0.0,0.09,0.0,0.0,-1.936115
0.0025,0.09,-0.040071424,0.24166475,-1.9047775
0.005,0.09,-0.0639507,0.33317775,-1.76301
